symbol,Date,Open,High,Low,Close*,Adj Close**,Volume
SP500TR,3/23/2018,5183.49,5204.9,5064.43,5069.03,5069.03,0
SP500TR,3/22/2018,5270.87,5278.83,5173.56,5177.52,5177.52,0
SP500TR,3/21/2018,5316.95,5364.13,5306.85,5310.96,5310.96,0
SP500TR,3/20/2018,5316.49,5334.36,5306.79,5320.2,5320.2,0
SP500TR,3/19/2018,5367.96,5367.96,5276.47,5312.23,5312.23,0
SP500TR,3/16/2018,5385.91,5407.9,5384.76,5388.74,5388.74,0
SP500TR,3/15/2018,5392.99,5410.06,5367.91,5379.39,5379.39,0
SP500TR,3/14/2018,5431.38,5437.1,5373.5,5383.27,5383.27,0
SP500TR,3/13/2018,5465.61,5484.36,5399.78,5412.75,5412.75,0
SP500TR,3/12/2018,5461.82,5474.43,5439.8,5447.1,5447.1,0
SP500TR,3/9/2018,5388.16,5454.03,5385.81,5454.03,5454.03,0
SP500TR,3/8/2018,5348.57,5363.63,5328.99,5360.73,5360.73,0
SP500TR,3/7/2018,5302.95,5342.87,5286.52,5335.47,5335.47,0
SP500TR,3/6/2018,5341.72,5345.44,5304.7,5337.69,5337.69,0
SP500TR,3/5/2018,5245.34,5337.24,5235.09,5323.36,5323.36,0
SP500TR,3/2/2018,5201.94,5275.02,5179.29,5265.24,5265.24,0
SP500TR,3/1/2018,5311.62,5341.87,5202.94,5238.18,5238.18,0
SP500TR,2/28/2018,5386.21,5401.07,5307.51,5308.09,5308.09,0
SP500TR,2/27/2018,5437.81,5454.77,5366.96,5367.09,5367.09,0
SP500TR,2/26/2018,5391.92,5437.42,5384.9,5435.38,5435.38,0
SP500TR,2/23/2018,5309.99,5372.18,5305.95,5371.56,5371.56,0
SP500TR,2/22/2018,5299.12,5339.66,5274.4,5286.49,5286.49,0
SP500TR,2/21/2018,5318.45,5371,5280.89,5280.91,5280.91,0
SP500TR,2/20/2018,5323.15,5351.72,5291.44,5309.99,5309.99,0
SP500TR,2/16/2018,5330.89,5384.22,5326.98,5340.82,5340.82,0
SP500TR,2/15/2018,5303.68,5338.74,5258.12,5338.35,5338.35,0
SP500TR,2/14/2018,5180.78,5279.9,5176.31,5273.43,5273.43,0
SP500TR,2/13/2018,5169.66,5213.66,5152.45,5202.22,5202.22,0
SP500TR,2/12/2018,5150.78,5220.64,5122.86,5188.37,5188.37,0
SP500TR,2/9/2018,5082.3,5153.96,4947.99,5116.99,5116.99,0
SP500TR,2/8/2018,5243.12,5243.12,5039.73,5040.06,5040.06,0
SP500TR,2/7/2018,5253.97,5325.66,5235.19,5235.84,5235.84,0
SP500TR,2/6/2018,5105.13,5273.53,5063.24,5262.02,5262.02,0
SP500TR,2/5/2018,5351.1,5394.7,5150.68,5171.26,5171.26,0
SP500TR,2/2/2018,5483.56,5483.56,5388.35,5392.21,5392.21,0
SP500TR,2/1/2018,5497.92,5535.85,5490.89,5508.7,5508.7,0
SP500TR,1/31/2018,5528,5541.33,5490.2,5511.21,5511.21,0
SP500TR,1/30/2018,5528.46,5538.17,5500.48,5508.36,5508.36,0
SP500TR,1/29/2018,5595.4,5601.75,5564.95,5568.67,5568.67,0
SP500TR,1/26/2018,5556.55,5606.08,5554.13,5606.08,5606.08,0
SP500TR,1/25/2018,5554.02,5558.45,5524.7,5540.38,5540.38,0
SP500TR,1/24/2018,5552.41,5567.09,5512.18,5537.03,5537.03,0
SP500TR,1/23/2018,5532.17,5546.18,5524.01,5540.13,5540.13,0
SP500TR,1/22/2018,5481.42,5528,5479.4,5527.89,5527.89,0
SP500TR,1/19/2018,5468.55,5483.62,5459.84,5483.57,5483.57,0
SP500TR,1/18/2018,5468.02,5474.71,5448.89,5459.5,5459.5,0
SP500TR,1/17/2018,5433.57,5476.58,5420.77,5467.85,5467.85,0
SP500TR,1/16/2018,5460.83,5477.43,5402.12,5416.86,5416.86,0
SP500TR,1/12/2018,5404.58,5439.05,5403.79,5435.92,5435.92,0
SP500TR,1/11/2018,5371.01,5399.46,5370.71,5399.46,5399.46,0
SP500TR,1/10/2018,5356.12,5366.23,5337.66,5361.33,5361.33,0
SP500TR,1/9/2018,5367,5382.58,5360.58,5367.26,5367.26,0
SP500TR,1/8/2018,5348.85,5360.24,5338.95,5358.68,5358.68,0
SP500TR,1/5/2018,5326.64,5350.24,5320.07,5349.69,5349.69,0
SP500TR,1/4/2018,5303.21,5322.58,5302.78,5312.33,5312.33,0
SP500TR,1/3/2018,5260.27,5292.48,5260.19,5289.92,5289.92,0
SP500TR,1/2/2018,5232.72,5256.4,5230.06,5256.28,5256.28,0
SP500TR,12/29/2017,5243.06,5248.86,5212.76,5212.76,5212.76,0
SP500TR,12/28/2017,5236.79,5239.77,5230.16,5239.59,5239.59,0
SP500TR,12/27/2017,5228.01,5234.88,5221.78,5229.01,5229.01,0
SP500TR,12/26/2017,5221.75,5228.84,5219.61,5224.51,5224.51,0
SP500TR,12/22/2017,5231.52,5233.69,5219.69,5229.79,5229.79,0
SP500TR,12/21/2017,5229.14,5247.85,5227.93,5232.16,5232.16,0
SP500TR,12/20/2017,5239.2,5244.67,5215.85,5221.79,5221.79,0
SP500TR,12/19/2017,5247.33,5250.62,5224.05,5225.43,5225.43,0
SP500TR,12/18/2017,5234.03,5251.39,5234.03,5242.28,5242.28,0
SP500TR,12/15/2017,5184.53,5221.56,5182.64,5214.1,5214.1,0
SP500TR,12/14/2017,5194.44,5198.71,5167.45,5167.45,5167.45,0
SP500TR,12/13/2017,5196.93,5205.29,5187.68,5187.68,5187.68,0
SP500TR,12/12/2017,5185.34,5200.9,5181.54,5189.96,5189.96,0
SP500TR,12/11/2017,5166.56,5182.43,5165.17,5181.75,5181.75,0
SP500TR,12/8/2017,5154.88,5165.46,5150.84,5165.19,5165.19,0
SP500TR,12/7/2017,5119.64,5144.16,5116.73,5136.37,5136.37,0
SP500TR,12/6/2017,5114.56,5130.26,5111.82,5120.46,5120.46,0
SP500TR,12/5/2017,5140.79,5158.06,5117.37,5120.92,5120.92,0
SP500TR,12/4/2017,5174.49,5190.07,5139.13,5139.91,5139.91,0
SP500TR,12/1/2017,5150.83,5161.53,5074.14,5145.21,5145.21,0
SP500TR,11/30/2017,5128.87,5174.64,5128.87,5155.44,5155.44,0
SP500TR,11/29/2017,5115.1,5128.79,5100.53,5111.68,5111.68,0
SP500TR,11/28/2017,5071.85,5114.14,5070.88,5112.91,5112.91,0
SP500TR,11/27/2017,5065.25,5072.42,5057.91,5062.85,5062.85,0
SP500TR,11/24/2017,5060.33,5067.7,5060.33,5064.23,5064.23,0
SP500TR,11/22/2017,5059.88,5060.97,5050.05,5053.6,5053.6,0
SP500TR,11/21/2017,5037.76,5061.16,5037.76,5056.95,5056.95,0
SP500TR,11/20/2017,5018.86,5028.66,5016.42,5024.01,5024.01,0
SP500TR,11/17/2017,5025.41,5027.38,5015.05,5017.45,5017.45,0
SP500TR,11/16/2017,5005.78,5039.1,5005.78,5030.48,5030.48,0
SP500TR,11/15/2017,4997.35,5003.89,4974.38,4987.96,4987.96,0
SP500TR,11/14/2017,5012.35,5016.06,4990.62,5014.53,5014.53,0
SP500TR,11/13/2017,5009.18,5030.82,5005.27,5025.36,5025.36,0
SP500TR,11/10/2017,5016.19,5023.23,5007.41,5020.31,5020.31,0
SP500TR,11/9/2017,5021.8,5026.55,4987.46,5023.01,5023.01,0
SP500TR,11/8/2017,5029.73,5042.86,5022.66,5040.74,5040.74,0
SP500TR,11/7/2017,5036.23,5045.78,5021.23,5033.38,5033.38,0
SP500TR,11/6/2017,5027.2,5038.66,5023.83,5034.3,5034.3,0
SP500TR,11/3/2017,5016.01,5028.62,5005.99,5027.49,5027.49,0
SP500TR,11/2/2017,5010.71,5013.93,4985.05,5011.48,5011.48,0
SP500TR,11/1/2017,5017.47,5027.48,5001.41,5009.99,5009.99,0
SP500TR,10/31/2017,5003.44,5007.91,4995.98,5002.03,5002.03,0
SP500TR,10/30/2017,5006.7,5011.1,4988.29,4997.15,4997.15,0
SP500TR,10/27/2017,4991.77,5016.43,4983.41,5012.75,5012.75,0
SP500TR,10/26/2017,4971.97,4985.49,4971.44,4972.6,4972.6,0
SP500TR,10/25/2017,4984.49,4986.16,4940.76,4966.29,4966.29,0
SP500TR,10/24/2017,4988.65,4995.47,4982.72,4989.56,4989.56,0
SP500TR,10/23/2017,5006.8,5006.8,4980.13,4981.37,4981.37,0
SP500TR,10/20/2017,4986.26,5001.56,4986.26,5001.11,5001.11,0
SP500TR,10/19/2017,4958.4,4975.81,4947.89,4975.32,4975.32,0
SP500TR,10/18/2017,4976.39,4978.72,4970.2,4973.28,4973.28,0
SP500TR,10/17/2017,4965.14,4969.99,4960.48,4969.38,4969.38,0
SP500TR,10/16/2017,4962.03,4969.53,4956.38,4966.05,4966.05,0
SP500TR,10/13/2017,4962.1,4965.92,4955.17,4957.27,4957.27,0
SP500TR,10/12/2017,4956.63,4961.37,4947.77,4952.85,4952.85,0
SP500TR,10/11/2017,4951.82,4960.79,4946.65,4960.79,4960.79,0
SP500TR,10/10/2017,4950.5,4960.67,4940.58,4951.77,4951.77,0
SP500TR,10/9/2017,4953.09,4953.85,4934.12,4940.16,4940.16,0
SP500TR,10/6/2017,4945.42,4949.25,4938.44,4949.09,4949.09,0
SP500TR,10/5/2017,4931.1,4953.65,4929.49,4952.85,4952.85,0
SP500TR,10/4/2017,4915.93,4929.55,4912.73,4924.19,4924.19,0
SP500TR,10/3/2017,4909.5,4918.77,4906.64,4917.73,4917.73,0
SP500TR,10/2/2017,4891.56,4907.13,4890.03,4906.92,4906.92,0
SP500TR,9/29/2017,4869.73,4888,4866.04,4887.97,4887.97,0
SP500TR,9/28/2017,4856.9,4871.25,4855.96,4869.81,4869.81,0
SP500TR,9/27/2017,4855.67,4871.92,4841.39,4862.93,4862.93,0
SP500TR,9/26/2017,4851.28,4856.03,4839.94,4843.14,4843.14,0
SP500TR,9/25/2017,4847.71,4853.8,4825.66,4842.41,4842.41,0
SP500TR,9/22/2017,4843.58,4855.61,4842.81,4853.2,4853.2,0
SP500TR,9/21/2017,4862.66,4862.66,4846.93,4849.95,4849.95,0
SP500TR,9/20/2017,4861.89,4865.8,4842.19,4864.61,4864.61,0
SP500TR,9/19/2017,4860.83,4863.84,4854.94,4861.52,4861.52,0
SP500TR,9/18/2017,4853.44,4864.55,4848.42,4856.08,4856.08,0
SP500TR,9/15/2017,4840,4848.84,4835.2,4848.84,4848.84,0
SP500TR,9/14/2017,4837.23,4844.73,4831.16,4839.29,4839.29,0
SP500TR,9/13/2017,4834.35,4843.05,4830.97,4843.04,4843.04,0
SP500TR,9/12/2017,4830.5,4839.86,4827.46,4839.31,4839.31,0
SP500TR,9/11/2017,4796.46,4824.43,4796.46,4822.8,4822.8,0
SP500TR,9/8/2017,4772.61,4782.03,4767.14,4771.02,4771.02,0
SP500TR,9/7/2017,4783.66,4784.75,4768.62,4777.93,4777.93,0
SP500TR,9/6/2017,4774.38,4785.63,4765.51,4777.69,4777.69,0
SP500TR,9/5/2017,4786.97,4790.1,4741.05,4762.75,4762.75,0
SP500TR,9/1/2017,4794.86,4806.41,4793.83,4798.99,4798.99,0
SP500TR,8/31/2017,4771.73,4795.61,4771.73,4789.18,4789.18,0
SP500TR,8/30/2017,4739.4,4766.98,4734.96,4761.72,4761.72,0
SP500TR,8/29/2017,4710.82,4744.17,4703.58,4738.62,4738.62,0
SP500TR,8/28/2017,4740,4743.41,4723.89,4733.97,4733.97,0
SP500TR,8/25/2017,4734.71,4752.41,4729.88,4731.46,4731.46,0
SP500TR,8/24/2017,4740.34,4745.09,4717.65,4723.03,4723.03,0
SP500TR,8/23/2017,4734.37,4742.17,4727.68,4732.76,4732.76,0
SP500TR,8/22/2017,4712.41,4753.11,4712.41,4748.73,4748.73,0
SP500TR,8/21/2017,4696.27,4706.1,4680.53,4701.82,4701.82,0
SP500TR,8/18/2017,4700.26,4724.58,4686.84,4696.22,4696.22,0
SP500TR,8/17/2017,4768.51,4772.51,4704.73,4704.73,4704.73,0
SP500TR,8/16/2017,4779.28,4791.4,4770.19,4778.28,4778.28,0
SP500TR,8/15/2017,4777.98,4778.45,4764.35,4770.15,4770.15,0
SP500TR,8/14/2017,4750.38,4776.04,4750.38,4771.43,4771.43,0
SP500TR,8/11/2017,4723.19,4736.79,4717.12,4723.73,4723.73,0
SP500TR,8/10/2017,4769.96,4769.96,4716.63,4717.4,4717.4,0
SP500TR,8/9/2017,4768.17,4785.59,4761.88,4784.94,4784.94,0
SP500TR,8/8/2017,4792.76,4816.97,4777.26,4786.12,4786.12,0
SP500TR,8/7/2017,4789.84,4797.15,4787.42,4797.13,4797.13,0
SP500TR,8/4/2017,4789.21,4795.2,4779.95,4789.11,4789.11,0
SP500TR,8/3/2017,4787.48,4787.48,4773.62,4779.99,4779.99,0
SP500TR,8/2/2017,4794.98,4794.98,4768.28,4789.54,4789.54,0
SP500TR,8/1/2017,4787.73,4790.45,4776.21,4786.27,4786.27,0
SP500TR,7/31/2017,4785.46,4789.36,4771.2,4774.56,4774.56,0
SP500TR,7/28/2017,4772.25,4780.78,4763.74,4778.02,4778.02,0
SP500TR,7/27/2017,4798.44,4800.75,4755.37,4784.26,4784.26,0
SP500TR,7/26/2017,4792.55,4795.1,4782.83,4788.41,4788.41,0
SP500TR,7/25/2017,4788.5,4795,4782.77,4787.04,4787.04,0
SP500TR,7/24/2017,4777.21,4779.27,4766.2,4773.1,4773.1,0
SP500TR,7/21/2017,4768.15,4778.08,4763.64,4778.07,4778.07,0
SP500TR,7/20/2017,4783.92,4787.77,4770.32,4779.84,4779.84,0
SP500TR,7/19/2017,4760.97,4780.25,4760.97,4780.25,4780.25,0
SP500TR,7/18/2017,4745.14,4754.84,4734.53,4754.27,4754.27,0
SP500TR,7/17/2017,4752.02,4758.42,4747.56,4751.33,4751.33,0
SP500TR,7/14/2017,4731.9,4759.55,4727.38,4751.43,4751.43,0
SP500TR,7/13/2017,4723.75,4732.09,4717.41,4729.25,4729.25,0
SP500TR,7/12/2017,4705.79,4725.13,4705.79,4720.28,4720.28,0
SP500TR,7/11/2017,4689.17,4692.93,4661.14,4685.64,4685.64,0
SP500TR,7/10/2017,4683.59,4698.06,4679.5,4689.25,4689.25,0
SP500TR,7/7/2017,4662.36,4688.22,4662.36,4684.88,4684.88,0
SP500TR,7/6/2017,4681.46,4682.99,4651.21,4655.02,4655.02,0
SP500TR,7/5/2017,4693.94,4701.9,4677.31,4697.34,4697.34,0
SP500TR,7/3/2017,4694.19,4709.16,4688.99,4689.61,4689.61,0
SP500TR,6/30/2017,4689.55,4696.22,4674.97,4678.36,4678.36,0
SP500TR,6/29/2017,4714.75,4715.41,4644.07,4670.96,4670.96,0
SP500TR,6/28/2017,4688.19,4715.72,4687.01,4711.33,4711.33,0
SP500TR,6/27/2017,4702,4709.19,4669.27,4669.27,4669.27,0
SP500TR,6/26/2017,4715.47,4729.16,4703.34,4707.27,4707.27,0
SP500TR,6/23/2017,4698.69,4711.71,4691.92,4705.73,4705.73,0
SP500TR,6/22/2017,4704.01,4712.14,4696.07,4698.4,4698.4,0
SP500TR,6/21/2017,4707.64,4713.17,4691.1,4700.5,4700.5,0
SP500TR,6/20/2017,4729.13,4729.13,4702,4702.82,4702.82,0
SP500TR,6/19/2017,4713.43,4735.11,4712.08,4734.48,4734.48,0
SP500TR,6/16/2017,4691.54,4695.24,4675.42,4695.23,4695.23,0
SP500TR,6/15/2017,4677.81,4696.72,4667.1,4693.86,4693.86,0
SP500TR,6/14/2017,4714.78,4714.78,4685.5,4703.53,4703.53,0
SP500TR,6/13/2017,4695.92,4710.04,4690.44,4707.88,4707.88,0
SP500TR,6/12/2017,4678.76,4687.36,4667.36,4685.54,4685.54,0
SP500TR,6/9/2017,4698.7,4717.6,4660.18,4689.79,4689.79,0
SP500TR,6/8/2017,4694.6,4704.19,4682.39,4693.67,4693.67,0
SP500TR,6/7/2017,4690.16,4696.37,4676.14,4692.29,4692.29,0
SP500TR,6/6/2017,4688.96,4697.16,4681.72,4683.96,4683.96,0
SP500TR,6/5/2017,4700.35,4703.64,4693.63,4697,4697,0
SP500TR,6/2/2017,4687.54,4704.75,4680.68,4702.56,4702.56,0
SP500TR,6/1/2017,4657.33,4685.11,4653.31,4685.11,4685.11,0
SP500TR,5/31/2017,4656.72,4657.33,4633.59,4649.34,4649.34,0
SP500TR,5/30/2017,4648.37,4655.26,4644.14,4650.76,4650.76,0
SP500TR,5/26/2017,4653.11,4657.28,4648.72,4655.65,4655.65,0
SP500TR,5/25/2017,4642.95,4660.46,4640.09,4653.59,4653.59,0
SP500TR,5/24/2017,4626.64,4634.6,4620.06,4632.37,4632.37,0
SP500TR,5/23/2017,4618.04,4625.37,4612.01,4620.7,4620.7,0
SP500TR,5/22/2017,4599,4614.88,4598.44,4612.12,4612.12,0
SP500TR,5/19/2017,4568.4,4602.45,4567.76,4588.35,4588.35,0
SP500TR,5/18/2017,4536.15,4576.58,4532.45,4557.41,4557.41,0
SP500TR,5/17/2017,4590.49,4594.18,4539.2,4540.58,4540.58,0
SP500TR,5/16/2017,4630.71,4632.93,4614.36,4623.26,4623.26,0
SP500TR,5/15/2017,4609.45,4628.84,4609.45,4625.51,4625.51,0
SP500TR,5/12/2017,4605.94,4605.94,4595.82,4602.96,4602.96,0
SP500TR,5/11/2017,4610.46,4612.03,4585.29,4609.69,4609.69,0
SP500TR,5/10/2017,4612.74,4618.31,4605.04,4618.19,4618.19,0
SP500TR,5/9/2017,4620.17,4624.48,4602.64,4611.21,4611.21,0
SP500TR,5/8/2017,4616.82,4619.52,4605.29,4615.73,4615.73,0
SP500TR,5/5/2017,4601.79,4615.1,4596.13,4615.09,4615.09,0
SP500TR,5/4/2017,4596.76,4599.81,4578.66,4596.24,4596.24,0
SP500TR,5/3/2017,4590.17,4596.54,4577.29,4593.32,4593.32,0
SP500TR,5/2/2017,4598.02,4601.61,4588.25,4598.24,4598.24,0
SP500TR,5/1/2017,4593.11,4604.59,4586.13,4592.78,4592.78,0
SP500TR,4/28/2017,4603.06,4603.06,4581.33,4584.82,4584.82,0
SP500TR,4/27/2017,4595.36,4599.9,4581.88,4593.57,4593.57,0
SP500TR,4/26/2017,4593.51,4611.16,4589.47,4590.56,4590.56,0
SP500TR,4/25/2017,4579.08,4600.18,4578.62,4592.74,4592.74,0
SP500TR,4/24/2017,4557.59,4570.37,4555.43,4564.93,4564.93,0
SP500TR,4/21/2017,4527.52,4530.27,4507.97,4515.9,4515.9,0
SP500TR,4/20/2017,4504.35,4540.21,4500.93,4529.65,4529.65,0
SP500TR,4/19/2017,4512.13,4523.25,4489.62,4495.56,4495.56,0
SP500TR,4/18/2017,4503.32,4514.26,4488,4502.66,4502.66,0
SP500TR,4/17/2017,4484.14,4515.9,4483.99,4515.65,4515.65,0
SP500TR,4/13/2017,4502.11,4514.13,4477.06,4477.07,4477.07,0
SP500TR,4/12/2017,4521.65,4522.67,4500.66,4507.76,4507.76,0
SP500TR,4/11/2017,4524.98,4527.43,4493.16,4524.71,4524.71,0
SP500TR,4/10/2017,4530.56,4548.21,4519.68,4530.57,4530.57,0
SP500TR,4/7/2017,4529.21,4542.86,4518.05,4527.2,4527.2,0
SP500TR,4/6/2017,4523.82,4543.74,4514.54,4530.93,4530.93,0
SP500TR,4/5/2017,4547.07,4569.53,4516.19,4520.86,4520.86,0
SP500TR,4/4/2017,4523.88,4534.91,4516.24,4534.25,4534.25,0
SP500TR,4/3/2017,4537.71,4544.43,4503.9,4530.98,4530.98,0
SP500TR,3/31/2017,4542.25,4552.85,4538.02,4538.21,4538.21,0
SP500TR,3/30/2017,4535.5,4552.96,4530.37,4548.46,4548.46,0
SP500TR,3/29/2017,4526.19,4539.27,4519.32,4535.01,4535.01,0
SP500TR,3/28/2017,4493.12,4539.19,4488.97,4529.17,4529.17,0
SP500TR,3/27/2017,4472.56,4502.88,4459.5,4496.53,4496.53,0
SP500TR,3/24/2017,4513.48,4524.51,4485.43,4501.11,4501.11,0
SP500TR,3/23/2017,4504.94,4529.77,4498.01,4504.92,4504.92,0
SP500TR,3/22/2017,4499.18,4516.06,4486.61,4509.65,4509.65,0
SP500TR,3/21/2017,4568.76,4573.68,4496.95,4500.98,4500.98,0
SP500TR,3/20/2017,4566.28,4568.72,4549.84,4557.12,4557.12,0
SP500TR,3/17/2017,4576.65,4580.41,4565.01,4566.17,4566.17,0
SP500TR,3/16/2017,4584.31,4584.96,4564.17,4572.16,4572.16,0
SP500TR,3/15/2017,4550.79,4588.5,4548.14,4579.44,4579.44,0
SP500TR,3/14/2017,4547.2,4547.2,4527.33,4541.26,4541.26,0
SP500TR,3/13/2017,4552.77,4558.03,4546.94,4556.44,4556.44,0
SP500TR,3/10/2017,4553.13,4561.46,4535.02,4553.28,4553.28,0
SP500TR,3/9/2017,4535.71,4546.44,4518.6,4538.36,4538.36,0
SP500TR,3/8/2017,4547.79,4554.05,4530.99,4534.68,4534.68,0
SP500TR,3/7/2017,4548.25,4556.56,4538.22,4543.75,4543.75,0
SP500TR,3/6/2017,4556.57,4563.41,4542.68,4556.72,4556.72,0
SP500TR,3/3/2017,4567.39,4573.06,4556.82,4571.6,4571.6,0
SP500TR,3/2/2017,4593.79,4593.79,4565.9,4569.17,4569.17,0
SP500TR,3/1/2017,4565.38,4605.27,4565.38,4595.73,4595.73,0
SP500TR,2/28/2017,4537.61,4540.87,4523.99,4532.93,4532.93,0
SP500TR,2/27/2017,4535.84,4547.92,4529.4,4544.51,4544.51,0
SP500TR,2/24/2017,4516.98,4539.25,4511.65,4539.25,4539.25,0
SP500TR,2/23/2017,4538.47,4539.92,4514.68,4531.39,4531.39,0
SP500TR,2/22/2017,4525.69,4533.33,4520.38,4528.97,4528.97,0
SP500TR,2/21/2017,4513.39,4535.99,4513.39,4533.46,4533.46,0
SP500TR,2/17/2017,4490.58,4506.2,4484.08,4506.2,4506.2,0
SP500TR,2/16/2017,4503.19,4506.37,4482.61,4498.56,4498.56,0
SP500TR,2/15/2017,4475.8,4505.92,4474.4,4501.99,4501.99,0
SP500TR,2/14/2017,4457.02,4478.98,4449.49,4478.98,4478.98,0
SP500TR,2/13/2017,4447.32,4466.18,4446.76,4459.83,4459.83,0
SP500TR,2/10/2017,4428.09,4441.4,4425.89,4435.42,4435.42,0
SP500TR,2/9/2017,4398.01,4425.5,4398.01,4419.4,4419.4,0
SP500TR,2/8/2017,4383.52,4395.69,4375.59,4393.31,4393.31,0
SP500TR,2/7/2017,4394.21,4400.96,4383.3,4388.87,4388.87,0
SP500TR,2/6/2017,4390.97,4394.6,4380.04,4387.67,4387.67,0
SP500TR,2/3/2017,4379.96,4398.58,4378.72,4396.95,4396.95,0
SP500TR,2/2/2017,4356.89,4370.77,4347.69,4364.85,4364.85,0
SP500TR,2/1/2017,4373.65,4380.41,4348.53,4362.1,4362.1,0
SP500TR,1/31/2017,4350.54,4360.03,4337.53,4359.81,4359.81,0
SP500TR,1/30/2017,4373.45,4373.45,4339.19,4363.67,4363.67,0
SP500TR,1/27/2017,4398.14,4398.14,4383.98,4389.85,4389.85,0
SP500TR,1/26/2017,4397.15,4401.57,4388.49,4393.43,4393.43,0
SP500TR,1/25/2017,4378.42,4398.77,4378.42,4396.57,4396.57,0
SP500TR,1/24/2017,4338.23,4370.12,4335.97,4361.56,4361.56,0
SP500TR,1/23/2017,4338.04,4345.69,4317.45,4333.1,4333.1,0
SP500TR,1/20/2017,4342.08,4355.41,4332.72,4344.67,4344.67,0
SP500TR,1/19/2017,4345.67,4350.3,4319.87,4329.96,4329.96,0
SP500TR,1/18/2017,4340.31,4345.78,4329.45,4345.57,4345.57,0
SP500TR,1/17/2017,4339.6,4345.22,4327.49,4337.2,4337.2,0
SP500TR,1/13/2017,4346.48,4357.71,4344.13,4350.11,4350.11,0
SP500TR,1/12/2017,4343.42,4344.34,4311.22,4342.09,4342.09,0
SP500TR,1/11/2017,4338.47,4351.32,4323.71,4351.32,4351.32,0
SP500TR,1/10/2017,4340.21,4358.45,4331.78,4338.64,4338.64,0
SP500TR,1/9/2017,4347.58,4351.21,4338.61,4338.62,4338.62,0
SP500TR,1/6/2017,4342.88,4363.83,4329.35,4354.05,4354.05,0
SP500TR,1/5/2017,4335.89,4342.24,4321.15,4337.45,4337.45,0
SP500TR,1/4/2017,4323.26,4344.69,4323.26,4340.75,4340.75,0
SP500TR,1/3/2017,4303.12,4326.53,4290.85,4315.08,4315.08,0
SP500TR,12/30/2016,4303.09,4306.7,4268.71,4278.66,4278.66,0
SP500TR,12/29/2016,4298.86,4308.37,4289.42,4298.39,4298.39,0
SP500TR,12/28/2016,4338.25,4340.3,4297.92,4299.45,4299.45,0
SP500TR,12/27/2016,4329.87,4344.26,4329.87,4334.93,4334.93,0
SP500TR,12/23/2016,4318.41,4325.17,4315.71,4325.17,4325.17,0
SP500TR,12/22/2016,4323.1,4323.31,4310.05,4319.33,4319.33,0
SP500TR,12/21/2016,4337.09,4338.4,4326.83,4326.85,4326.85,0
SP500TR,12/20/2016,4329.22,4340.76,4328.55,4337.36,4337.36,0
SP500TR,12/19/2016,4314.73,4330.34,4312.92,4321.02,4321.02,0
SP500TR,12/16/2016,4329.08,4331.39,4305.08,4312.4,4312.4,0
SP500TR,12/15/2016,4304.06,4339.11,4304.06,4319.84,4319.84,0
SP500TR,12/14/2016,4331.71,4346.65,4294.13,4302.93,4302.93,0
SP500TR,12/13/2016,4321.82,4348.89,4321.82,4337.86,4337.86,0
SP500TR,12/12/2016,4312.5,4322.32,4300.17,4308.94,4308.94,0
SP500TR,12/9/2016,4294.9,4314.1,4293.94,4313.61,4313.61,0
SP500TR,12/8/2016,4278.45,4298.53,4271.65,4288.1,4288.1,0
SP500TR,12/7/2016,4219.97,4278.93,4216.77,4278.44,4278.44,0
SP500TR,12/6/2016,4212.55,4223.06,4203.01,4222.04,4222.04,0
SP500TR,12/5/2016,4199.83,4216.39,4198.68,4207.57,4207.57,0
SP500TR,12/2/2016,4181.22,4194.25,4176.01,4182.81,4182.81,0
SP500TR,12/1/2016,4198.49,4203.11,4174.22,4181.15,4181.15,0
SP500TR,11/30/2016,4207.48,4224.9,4195.73,4195.73,4195.73,0
SP500TR,11/29/2016,4198.54,4217.04,4193.62,4205.99,4205.99,0
SP500TR,11/28/2016,4215.58,4217.33,4196.79,4199.39,4199.39,0
SP500TR,11/25/2016,4207.53,4221.03,4207.53,4221.02,4221.02,0
SP500TR,11/23/2016,4192.72,4204.49,4185.01,4204.49,4204.49,0
SP500TR,11/22/2016,4198.32,4204.44,4184.88,4200.95,4200.95,0
SP500TR,11/21/2016,4169.27,4192.65,4169.27,4191.68,4191.68,0
SP500TR,11/18/2016,4170.01,4175.75,4157.68,4160.58,4160.58,0
SP500TR,11/17/2016,4153.64,4171.64,4149.9,4169.87,4169.87,0
SP500TR,11/16/2016,4151.33,4154.5,4141.21,4150.21,4150.21,0
SP500TR,11/15/2016,4132.57,4156.47,4129.12,4155.62,4155.62,0
SP500TR,11/14/2016,4126.55,4137.28,4108.41,4123.81,4123.81,0
SP500TR,11/11/2016,4120.37,4126.47,4100.9,4123.69,4123.69,0
SP500TR,11/10/2016,4129.48,4157.52,4098.56,4129.46,4129.46,0
SP500TR,11/9/2016,4060.65,4134.04,4049.16,4121.03,4121.03,0
SP500TR,11/8/2016,4057.25,4089.27,4045.14,4075.61,4075.61,0
SP500TR,11/7/2016,3999.41,4058.77,3999.41,4058.3,4058.3,0
SP500TR,11/4/2016,3967.38,3996.48,3967.38,3970.02,3970.02,0
SP500TR,11/3/2016,3995.85,4002.93,3970.05,3976.56,3976.56,0
SP500TR,11/2/2016,4014.62,4018.98,3985.35,3992.76,3992.76,0
SP500TR,11/1/2016,4050.74,4056,3992.1,4018.47,4018.47,0
